UserID,Product,n
1948,MOLASSES/SYRUP/PANCAKE MIXS,6
1948,MUSHROOMS,7
1948,NEWSPAPER,1
1948,NO COMMODITY DESCRIPTION,1
1948,ONIONS,7
1948,ORAL HYGIENE PRODUCTS,2
1948,PAPER TOWELS,10
1948,PEARS,3
1948,PEPPERS-ALL,10
1948,PICKLE/RELISH/PKLD VEG,14
1948,PNT BTR/JELLY/JAMS,19
1948,POPCORN,7
1948,PORK,9
1948,POTATOES,8
1948,PREPARED/PKGD FOODS,3
1948,REFRIGERATED,1
1948,RICE CAKES,2
1948,SALAD BAR,1
1948,SALAD MIX,7
1948,SALD DRSNG/SNDWCH SPRD,3
1948,SEAFOOD-FRESH,10
1948,SEAFOOD - FROZEN,4
1948,SEAFOOD - SHELF STABLE,10
1948,SHORTENING/OIL,3
1948,SINUS AND ALLERGY,1
1948,SNACK NUTS,1
1948,SOAP - LIQUID & BAR,3
1948,SOFT DRINKS,13
1948,SOUP,1
1948,SPICES & EXTRACTS,1
1948,SPRING/SUMMER SEASONAL,1
1948,SQUASH,8
1948,STATIONERY & SCHOOL SUPPLIES,5
1948,SUGARS/SWEETNERS,13
1948,TEAS,4
1948,TOMATOES,10
1948,TROPICAL FRUIT,6
1948,VEGETABLES - ALL OTHERS,8
1948,VEGETABLES - SHELF STABLE,68
1948,VEGETABLES SALAD,2
1948,WATER - CARBONATED/FLVRD DRINK,1
1948,YOGURT,38
1949,APPLES,2
1949,BABY HBC,1
1949,BAG SNACKS,24
1949,BAKED BREAD/BUNS/ROLLS,27
1949,BAKED SWEET GOODS,4
1949,BAKING MIXES,10
1949,BAKING NEEDS,4
1949,BATH TISSUES,1
1949,BEANS - CANNED GLASS & MW,2
1949,BEEF,25
1949,BEERS/ALES,20
1949,BERRIES,10
1949,BLEACH,3
1949,BREAD,2
1949,BREAKFAST SAUSAGE/SANDWICHES,5
1949,BREAKFAST SWEETS,3
1949,BUTTER,1
1949,CAKES,2
1949,CANDY - CHECKLANE,6
1949,CANDY - PACKAGED,7
1949,CANNED JUICES,1
1949,CANNED MILK,1
1949,CHARCOAL AND LIGHTER FLUID,1
1949,CHEESE,7
1949,CHEESES,1
1949,CHICKEN,15
1949,CHRISTMAS  SEASONAL,3
1949,CIGARETTES,7
1949,COLD CEREAL,3
1949,CONDIMENTS/SAUCES,7
1949,COOKIES/CONES,3
1949,COUPON/MISC ITEMS,2
1949,CRACKERS/MISC BKD FD,3
1949,DELI MEATS,20
1949,DEODORANTS,1
1949,DINNER MXS:DRY,2
1949,DINNER SAUSAGE,10
1949,DISHWASH DETERGENTS,1
1949,DISPOSIBLE FOILWARE,1
1949,DOMESTIC GOODS,1
1949,DRY BN/VEG/POTATO/RICE,6
1949,DRY MIX DESSERTS,1
1949,DRY NOODLES/PASTA,1
1949,DRY SAUCES/GRAVY,1
1949,EGGS,13
1949,FEMININE HYGIENE,1
1949,FITNESS&DIET,1
1949,FLOUR & MEALS,2
1949,FLUID MILK PRODUCTS,9
1949,FROZEN MEAT,1
1949,FROZEN PIE/DESSERTS,6
1949,FROZEN PIZZA,5
1949,FRUIT - SHELF STABLE,3
1949,FRZN BREAKFAST FOODS,2
1949,FRZN FRUITS,5
1949,FRZN ICE,5
1949,FRZN JCE CONC/DRNKS,18
1949,FRZN MEAT/MEAT DINNERS,3
1949,FRZN NOVELTIES/WTR ICE,2
1949,FRZN POTATOES,2
1949,FRZN VEGETABLE/VEG DSH,4
1949,GRAPES,2
1949,HISPANIC,2
1949,HOT CEREAL,2
1949,HOT DOGS,6
1949,HOUSEHOLD CLEANG NEEDS,1
1949,ICE CREAM/MILK/SHERBTS,8
1949,J-HOOKS,1
1949,LAUNDRY ADDITIVES,1
1949,LAUNDRY DETERGENTS,3
1949,LAXATIVES,2
1949,LIQUOR,2
1949,LUNCHMEAT,7
1949,MARGARINES,4
1949,MEAT - MISC,4
1949,MEAT - SHELF STABLE,6
1949,MILK BY-PRODUCTS,1
1949,MISCELLANEOUS,1
1949,NO COMMODITY DESCRIPTION,1
1949,ONIONS,1
1949,PAPER HOUSEWARES,1
1949,PASTA SAUCE,3
1949,PEPPERS-ALL,2
1949,PICKLE/RELISH/PKLD VEG,2
1949,PIES,1
1949,PORK,6
1949,POTATOES,6
1949,PREPAID WIRELESS&ACCESSORIES,1
1949,PWDR/CRYSTL DRNK MX,6
1949,REFRGRATD DOUGH PRODUCTS,2
1949,REFRGRATD JUICES/DRNKS,10
1949,ROLLS,3
1949,SALAD BAR,2
1949,SALD DRSNG/SNDWCH SPRD,2
1949,SEAFOOD-FRESH,1
1949,SEAFOOD - FROZEN,2
1949,SEAFOOD - MISC,1
1949,SHORTENING/OIL,6
1949,SMOKED MEATS,1
1949,SNACK NUTS,2
1949,SOAP - LIQUID & BAR,1
1949,SOFT DRINKS,40
1949,SOUP,8
1949,SPICES & EXTRACTS,5
1949,SPRING/SUMMER SEASONAL,2
1949,STONE FRUIT,1
1949,SUGARS/SWEETNERS,5
1949,TOMATOES,4
1949,TOYS AND GAMES,3
1949,TROPICAL FRUIT,3
1949,TURKEY,2
1949,VALUE ADDED FRUIT,1
1949,VEGETABLES - ALL OTHERS,5
1949,VEGETABLES - SHELF STABLE,4
1949,VEGETABLES SALAD,3
1949,WAREHOUSE SNACKS,1
1949,WATER - CARBONATED/FLVRD DRINK,6
1949,YOGURT,1
1953,AIR CARE,1
1953,APPLES,1
1953,BACON,4
1953,BAG SNACKS,12
1953,BAKED BREAD/BUNS/ROLLS,15
1953,BAKED SWEET GOODS,7
1953,BAKING MIXES,1
1953,BAKING NEEDS,15
1953,BATH,2
1953,BEEF,20
1953,BEERS/ALES,1
1953,BREAD,1
1953,BREAKFAST SAUSAGE/SANDWICHES,3
1953,BREAKFAST SWEETS,2
1953,BROCCOLI/CAULIFLOWER,1
1953,BUTTER,1
1953,CANDY - CHECKLANE,5
1953,CANDY - PACKAGED,3
1953,CANNED JUICES,6
1953,CARROTS,1
1953,CHARCOAL AND LIGHTER FLUID,1
1953,CHEESE,29
1953,CHEESES,7
1953,CHICKEN,32
1953,CHICKEN/POULTRY,5
1953,CITRUS,5
1953,COLD AND FLU,5
1953,CONDIMENTS/SAUCES,18
1953,COOKIES/CONES,2
1953,CORN,1
1953,CRACKERS/MISC BKD FD,9
1953,DELI MEATS,2
1953,DELI SUPPLIES,1
1953,DIAPERS & DISPOSABLES,1
1953,DINNER SAUSAGE,2
1953,DOG FOODS,2
1953,DOMESTIC WINE,7
1953,DRIED FRUIT,2
1953,DRY BN/VEG/POTATO/RICE,36
1953,DRY MIX DESSERTS,3
1953,DRY NOODLES/PASTA,5
1953,DRY SAUCES/GRAVY,6
1953,EGGS,11
1953,FD WRAPS/BAGS/TRSH BG,7
1953,FLORAL-FRESH CUT,2
1953,FLOUR & MEALS,7
1953,FLUID MILK PRODUCTS,22
1953,FROZEN BREAD/DOUGH,2
1953,FROZEN MEAT,1
1953,FROZEN PIE/DESSERTS,1
1953,FROZEN PIZZA,3
1953,FRUIT - SHELF STABLE,2
1953,FRZN MEAT/MEAT DINNERS,4
1953,FRZN POTATOES,1
1953,FRZN VEGETABLE/VEG DSH,5
1953,HAIR CARE PRODUCTS,2
1953,HERBS,14
1953,HISPANIC,30
1953,HOT DOGS,1
1953,ICE CREAM/MILK/SHERBTS,1
1953,J-HOOKS,1
1953,KITCHEN GADGETS,1
1953,LIQUOR,2
1953,LUNCHMEAT,3
1953,MARGARINES,15
1953,MEAT - MISC,1
1953,MEAT - SHELF STABLE,1
1953,MELONS,2
1953,MILK BY-PRODUCTS,4
1953,MISC WINE,2
1953,MISC. DAIRY,7
1953,MUSHROOMS,17
1953,NEWSPAPER,1
1953,ONIONS,24
1953,ORAL HYGIENE PRODUCTS,1
1953,ORGANICS FRUIT & VEGETABLES,18
1953,PAPER HOUSEWARES,1
1953,PASTA SAUCE,5
1953,PEPPERS-ALL,17
1953,PICKLE/RELISH/PKLD VEG,1
1953,PLASTIC HOUSEWARES,12
1953,PNT BTR/JELLY/JAMS,1
1953,PORK,3
1953,POTATOES,15
1953,PREPARED FOOD,13
1953,PROCESSED,7
1953,REFRGRATD DOUGH PRODUCTS,2
1953,REFRGRATD JUICES/DRNKS,19
1953,ROLLS,13
1953,ROSES,2
1953,SALAD MIX,7
1953,SALD DRSNG/SNDWCH SPRD,9
1953,SEAFOOD-FRESH,16
1953,SEAFOOD - FROZEN,6
1953,SEAFOOD - MISC,3
1953,SEAFOOD - SHELF STABLE,1
1953,SERVICE BEVERAGE,1
1953,SHORTENING/OIL,18
1953,SNACK NUTS,4
1953,SOFT DRINKS,26
1953,SOUP,19
1953,SPICES & EXTRACTS,26
1953,SPRING/SUMMER SEASONAL,2
1953,SQUASH,6
1953,SUGARS/SWEETNERS,4
1953,TOMATOES,15
1953,TROPICAL FRUIT,5
1953,UNKNOWN,1
1953,VALUE ADDED VEGETABLES,13
1953,VEGETABLES - ALL OTHERS,15
1953,VEGETABLES - SHELF STABLE,14
1953,VEGETABLES SALAD,24
1953,WAREHOUSE SNACKS,2
1953,WATER - CARBONATED/FLVRD DRINK,2
1953,YOGURT,1
1955,ANALGESICS,1
1955,APPLES,23
1955,AUDIO/VIDEO PRODUCTS,1
1955,BABY FOODS,159
1955,BABY HBC,4
1955,BACON,2
1955,BAG SNACKS,64
1955,BAKED BREAD/BUNS/ROLLS,68
1955,BAKED SWEET GOODS,21
1955,BAKING MIXES,9
1955,BAKING NEEDS,22
1955,BATH TISSUES,11
1955,BATTERIES,2
1955,BEANS - CANNED GLASS & MW,1
1955,BEEF,40
1955,BERRIES,4
1955,BLEACH,2
1955,BREAKFAST SAUSAGE/SANDWICHES,2
1955,BREAKFAST SWEETS,2
1955,BROCCOLI/CAULIFLOWER,2
1955,BROOMS AND MOPS,5
1955,CAKES,4
1955,CANDY - CHECKLANE,39
1955,CANDY - PACKAGED,12
1955,CANNED JUICES,24
1955,CARROTS,2
1955,CHEESE,38
1955,CHICKEN,15
1955,CHRISTMAS  SEASONAL,1
1955,CITRUS,8
1955,COCOA MIXES,3
1955,COFFEE,5
1955,COLD AND FLU,3
1955,COLD CEREAL,48
1955,CONDIMENTS/SAUCES,21
1955,CONVENIENT BRKFST/WHLSM SNACKS,29
1955,COOKIES,1
1955,COOKIES/CONES,46
1955,COUPON/MISC ITEMS,29
1955,CRACKERS/MISC BKD FD,33
1955,DELI MEATS,1
1955,DEODORANTS,1
1955,DIAPERS & DISPOSABLES,7
1955,DINNER MXS:DRY,45
1955,DINNER SAUSAGE,11
1955,DISHWASH DETERGENTS,5
1955,DOG FOODS,6
1955,DRIED FRUIT,1
1955,DRY BN/VEG/POTATO/RICE,66
1955,DRY NOODLES/PASTA,21
1955,DRY SAUCES/GRAVY,1
1955,EASTER,2
1955,EGGS,14
1955,EYE AND EAR CARE PRODUCTS,3
1955,FACIAL TISS/DNR NAPKIN,9
1955,FD WRAPS/BAGS/TRSH BG,20
1955,FEMININE HYGIENE,4
1955,FLUID MILK PRODUCTS,70
1955,FROZEN - BOXED(GROCERY),1
1955,FROZEN BREAD/DOUGH,19
1955,FROZEN MEAT,6
1955,FROZEN PIE/DESSERTS,2
1955,FROZEN PIZZA,52
1955,FRUIT - SHELF STABLE,70
1955,FRZN BREAKFAST FOODS,35
1955,FRZN MEAT/MEAT DINNERS,59
1955,FRZN NOVELTIES/WTR ICE,1
1955,FRZN VEGETABLE/VEG DSH,2
1955,GLASSES/VISION AIDS,1
1955,GRAPES,4
1955,GREETING CARDS/WRAP/PARTY SPLY,3
1955,HAIR CARE PRODUCTS,9
1955,HEAT/SERVE,17
1955,HISPANIC,16
1955,HOSIERY/SOCKS,1
1955,HOT CEREAL,4
1955,HOT DOGS,10
1955,HOUSEHOLD CLEANG NEEDS,11
1955,ICE CREAM/MILK/SHERBTS,13
1955,INFANT CARE PRODUCTS,3
1955,INFANT FORMULA,14
1955,IRONING AND CHEMICALS,1
1955,ISOTONIC DRINKS,77
1955,KITCHEN GADGETS,2
1955,LAUNDRY ADDITIVES,3
1955,LAUNDRY DETERGENTS,4
1955,LUNCHMEAT,18
1955,MAGAZINE,1
1955,MARGARINES,7
1955,MEAT - MISC,6
1955,MEAT - SHELF STABLE,75
1955,MELONS,13
1955,MILK BY-PRODUCTS,6
1955,MISC. DAIRY,1
1955,MISCELLANEOUS,15
1955,MOLASSES/SYRUP/PANCAKE MIXS,4
1955,NEWSPAPER,7
1955,NO COMMODITY DESCRIPTION,1
1955,NUTS,1
1955,OLIVES,2
1955,ONIONS,7
1955,ORAL HYGIENE PRODUCTS,7
1955,ORGANICS FRUIT & VEGETABLES,1
1955,PAPER HOUSEWARES,31
1955,PAPER TOWELS,12
1955,PARTY TRAYS,1
1955,PASTA SAUCE,36
1955,PEPPERS-ALL,12
1955,PICKLE/RELISH/PKLD VEG,3
1955,PIES,2
1955,PLASTIC HOUSEWARES,2
1955,PNT BTR/JELLY/JAMS,1
1955,POPCORN,7
1955,PORK,29
1955,POTATOES,6
1955,PROCESSED,1
1955,PWDR/CRYSTL DRNK MX,2
1955,REFRGRATD DOUGH PRODUCTS,5
1955,REFRGRATD JUICES/DRNKS,7
1955,SALAD BAR,2
1955,SALAD MIX,13
1955,SALADS/DIPS,4
1955,SALD DRSNG/SNDWCH SPRD,7
1955,SEAFOOD-FRESH,9
1955,SEAFOOD - FROZEN,10
1955,SEAFOOD - MISC,15
1955,SEAFOOD - SHELF STABLE,2
1955,SHAVING CARE PRODUCTS,1
1955,SHORTENING/OIL,4
1955,SMOKED MEATS,1
1955,SNACK NUTS,3
1955,SOAP - LIQUID & BAR,4
1955,SOFT DRINKS,57
1955,SOUP,74
1955,SPICES & EXTRACTS,25
1955,SPRING/SUMMER SEASONAL,2
1955,STATIONERY & SCHOOL SUPPLIES,3
1955,STONE FRUIT,11
1955,SUGARS/SWEETNERS,4
1955,SYRUPS/TOPPINGS,13
1955,TEAS,1
1955,TOMATOES,2
1955,TOYS AND GAMES,1
1955,TROPICAL FRUIT,34
1955,VALUE ADDED FRUIT,1
1955,VEGETABLES - ALL OTHERS,20
1955,VEGETABLES - SHELF STABLE,108
1955,VEGETABLES SALAD,3
1955,WAREHOUSE SNACKS,14
1955,WATER - CARBONATED/FLVRD DRINK,38
1955,YOGURT,2
1962,AIR CARE,1
1962,APPLES,1
1962,BABY HBC,2
1962,BACON,5
1962,BAG SNACKS,52
1962,BAKED BREAD/BUNS/ROLLS,32
1962,BAKED SWEET GOODS,6
1962,BAKING MIXES,6
1962,BAKING NEEDS,10
1962,BATH TISSUES,1
1962,BEANS - CANNED GLASS & MW,13
1962,BEEF,19
1962,BEERS/ALES,1
1962,BLEACH,1
1962,BREAD,7
1962,BREAKFAST SAUSAGE/SANDWICHES,1
1962,BREAKFAST SWEETS,12
1962,BROCCOLI/CAULIFLOWER,4
1962,BUTTER,15
1962,CAKES,1
1962,CANDLES/ACCESSORIES,2
1962,CANDY - CHECKLANE,6
1962,CANDY - PACKAGED,8
1962,CANNED JUICES,4
1962,CARROTS,6
1962,CEREAL/BREAKFAST,9
1962,CHARCOAL AND LIGHTER FLUID,5
1962,CHEESE,46
1962,CHEESES,11
1962,CHICKEN,20
1962,CHIPS&SNACKS,1
1962,CITRUS,2
1962,COFFEE,20
1962,COLD AND FLU,3
1962,COLD CEREAL,6
1962,CONDIMENTS/SAUCES,13
1962,CONVENIENT BRKFST/WHLSM SNACKS,4
1962,COOKIES/CONES,7
1962,COUPON/MISC ITEMS,13
1962,CRACKERS/MISC BKD FD,21
1962,DELI MEATS,3
1962,DELI SUPPLIES,2
1962,DINNER MXS:DRY,7
1962,DINNER SAUSAGE,11
1962,DISHWASH DETERGENTS,2
1962,DISPOSIBLE FOILWARE,1
1962,DRIED FRUIT,5
1962,DRY BN/VEG/POTATO/RICE,14
1962,DRY MIX DESSERTS,8
1962,DRY NOODLES/PASTA,8
1962,DRY SAUCES/GRAVY,8
1962,EGGS,25
1962,FACIAL TISS/DNR NAPKIN,3
1962,FD WRAPS/BAGS/TRSH BG,3
1962,FEMININE HYGIENE,1
1962,FIRST AID PRODUCTS,1
1962,FLORAL-FLOWERING PLANTS,1
1962,FLORAL-FRESH CUT,1
1962,FLOUR & MEALS,9
1962,FLUID MILK PRODUCTS,43
1962,FROZEN,1
1962,FROZEN BREAD/DOUGH,2
1962,FROZEN PIE/DESSERTS,6
1962,FROZEN PIZZA,7
1962,FRUIT - SHELF STABLE,10
1962,FRZN BREAKFAST FOODS,1
1962,FRZN MEAT/MEAT DINNERS,22
1962,FRZN NOVELTIES/WTR ICE,2
1962,FRZN POTATOES,1
1962,FRZN VEGETABLE/VEG DSH,31
1962,GARDEN CENTER,7
1962,GRAPES,2
1962,GREETING CARDS/WRAP/PARTY SPLY,7
1962,HAIR CARE PRODUCTS,1
1962,HEAT/SERVE,2
1962,HERBS,6
1962,HISPANIC,12
1962,HOT CEREAL,1
1962,HOUSEHOLD CLEANG NEEDS,1
1962,ICE CREAM/MILK/SHERBTS,12
1962,ISOTONIC DRINKS,2
1962,JUICE,1
1962,LAUNDRY ADDITIVES,1
1962,LAXATIVES,2
1962,LIQUOR,1
1962,LUNCHMEAT,24
1962,MAGAZINE,11
1962,MAKEUP AND TREATMENT,1
1962,MARGARINES,5
1962,MEAT - MISC,7
1962,MEAT - SHELF STABLE,11
1962,MELONS,2
1962,MILK BY-PRODUCTS,26
1962,MISC. DAIRY,9
1962,MISCELLANEOUS,3
1962,MOLASSES/SYRUP/PANCAKE MIXS,1
1962,MUSHROOMS,2
1962,NEWSPAPER,4
1962,OLIVES,8
1962,ONIONS,7
1962,ORAL HYGIENE PRODUCTS,1
1962,ORGANICS FRUIT & VEGETABLES,7
1962,PAPER HOUSEWARES,1
1962,PEPPERS-ALL,4
1962,PET CARE SUPPLIES,5
1962,PICKLE/RELISH/PKLD VEG,2
1962,PIES,3
1962,PLASTIC HOUSEWARES,1
1962,PNT BTR/JELLY/JAMS,2
1962,POPCORN,5
1962,PORK,6
1962,POTATOES,13
1962,PROCESSED,7
1962,PWDR/CRYSTL DRNK MX,7
1962,REFRGRATD DOUGH PRODUCTS,15
1962,REFRGRATD JUICES/DRNKS,13
1962,ROLLS,1
1962,SALAD BAR,6
1962,SALAD MIX,6
1962,SALADS/DIPS,4
1962,SALD DRSNG/SNDWCH SPRD,17
1962,SEAFOOD-FRESH,3
1962,SEAFOOD - FROZEN,2
1962,SEAFOOD - MISC,3
1962,SEAFOOD - SHELF STABLE,2
1962,SHORTENING/OIL,12
1962,SMOKED MEATS,1
1962,SNKS/CKYS/CRKR/CNDY,1
1962,SOFT DRINKS,20
1962,SOUP,18
1962,SPICES & EXTRACTS,9
1962,SPRING/SUMMER SEASONAL,1
1962,SQUASH,2
1962,STONE FRUIT,4
1962,SUGARS/SWEETNERS,7
1962,SWEET GOODS & SNACKS,1
1962,TEAS,3
1962,TOMATOES,3
1962,TROPICAL FRUIT,18
1962,TURKEY,4
1962,UNKNOWN,1
1962,VALENTINE,1
1962,VEGETABLES - ALL OTHERS,6
1962,VEGETABLES - SHELF STABLE,24
1962,VEGETABLES SALAD,3
1962,WAREHOUSE SNACKS,4
1962,WATER - CARBONATED/FLVRD DRINK,10
1962,YOGURT,17
1964,ANALGESICS,2
1964,ANTACIDS,4
1964,APPLES,12
1964,AUTOMOTIVE PRODUCTS,1
1964,BACON,3
1964,BAG SNACKS,11
1964,BAKED BREAD/BUNS/ROLLS,40
1964,BAKED SWEET GOODS,13
1964,BAKING MIXES,4
1964,BAKING NEEDS,3
1964,BATH TISSUES,4
1964,BATTERIES,2
1964,BEANS - CANNED GLASS & MW,13
1964,BEEF,20
1964,BERRIES,10
1964,BREAKFAST SAUSAGE/SANDWICHES,3
1964,BREAKFAST SWEETS,3
1964,CAKES,1
1964,CANDLES/ACCESSORIES,2
1964,CANDY - CHECKLANE,7
1964,CANDY - PACKAGED,6
1964,CANNED JUICES,1
1964,CARROTS,11
1964,CHARCOAL AND LIGHTER FLUID,1
1964,CHEESE,44
1964,CHICKEN,6
1964,CHICKEN/POULTRY,1
1964,CITRUS,2
1964,COFFEE,4
1964,COLD AND FLU,2
1964,COLD CEREAL,9
1964,CONDIMENTS/SAUCES,4
1964,COOKIES,1
1964,COOKIES/CONES,42
1964,COUPON/MISC ITEMS,2
1964,COUPONS/STORE & MFG,1
1964,CRACKERS/MISC BKD FD,15
1964,DELI MEATS,4
1964,DELI SPECIALTIES (RETAIL PK),3
1964,DINNER MXS:DRY,3
1964,DINNER SAUSAGE,4
1964,DOLLAR VALUE PRODUCTS,1
1964,DRY BN/VEG/POTATO/RICE,7
1964,DRY MIX DESSERTS,9
1964,DRY NOODLES/PASTA,6
1964,DRY SAUCES/GRAVY,1
1964,EGGS,16
1964,ELECTRICAL SUPPPLIES,3
1964,FACIAL TISS/DNR NAPKIN,1
1964,FD WRAPS/BAGS/TRSH BG,3
1964,FILM AND CAMERA PRODUCTS,1
1964,FIRST AID PRODUCTS,1
1964,FLOUR & MEALS,1
1964,FLUID MILK PRODUCTS,19
1964,FROZEN - BOXED(GROCERY),1
1964,FROZEN BREAD/DOUGH,2
1964,FROZEN MEAT,6
1964,FROZEN PIE/DESSERTS,3
1964,FROZEN PIZZA,28
1964,FRUIT - SHELF STABLE,17
1964,FRZN BREAKFAST FOODS,4
1964,FRZN FRUITS,1
1964,FRZN MEAT/MEAT DINNERS,49
1964,FRZN NOVELTIES/WTR ICE,4
1964,FRZN POTATOES,1
1964,FRZN VEGETABLE/VEG DSH,14
1964,GRAPES,3
1964,GREETING CARDS/WRAP/PARTY SPLY,12
1964,HAND/BODY/FACIAL PRODUCTS,1
1964,HARDWARE SUPPLIES,1
1964,HISPANIC,5
1964,HOSIERY/SOCKS,1
1964,HOT CEREAL,1
1964,HOT DOGS,9
1964,ICE CREAM/MILK/SHERBTS,6
1964,IN-STORE PHOTOFINISHING,1
1964,KITCHEN GADGETS,1
1964,LUNCHMEAT,33
1964,MAGAZINE,1
1964,MARGARINES,9
1964,MEAT - SHELF STABLE,14
1964,MELONS,6
1964,MILK BY-PRODUCTS,3
1964,MOLASSES/SYRUP/PANCAKE MIXS,3
1964,NUTS,2
1964,OLIVES,5
1964,ONIONS,14
1964,PACKAGED NATURAL SNACKS,1
1964,PAPER HOUSEWARES,9
1964,PAPER TOWELS,7
1964,PASTA SAUCE,3
1964,PEPPERS-ALL,4
1964,PICKLE/RELISH/PKLD VEG,4
1964,PLASTIC HOUSEWARES,1
1964,PNT BTR/JELLY/JAMS,9
1964,PORK,11
1964,POTATOES,10
1964,PREPARED FOOD,3
1964,PROCESSED,2
1964,REFRGRATD DOUGH PRODUCTS,4
1964,REFRGRATD JUICES/DRNKS,3
1964,ROLLS,1
1964,SALAD BAR,2
1964,SALAD MIX,8
1964,SALADS/DIPS,3
1964,SALD DRSNG/SNDWCH SPRD,14
1964,SEAFOOD - FROZEN,2
1964,SEAFOOD - SHELF STABLE,3
1964,SHORTENING/OIL,5
1964,SMOKED MEATS,7
1964,SNACKS,1
1964,SOFT DRINKS,20
1964,SOUP,40
1964,SPICES & EXTRACTS,3
1964,SPRING/SUMMER SEASONAL,2
1964,STATIONERY & SCHOOL SUPPLIES,3
1964,STONE FRUIT,5
1964,SUGARS/SWEETNERS,2
1964,SYRUPS/TOPPINGS,1
1964,TEAS,4
1964,TICKETS,2
1964,TOMATOES,3
1964,TROPICAL FRUIT,5
1964,VALENTINE,1
1964,VALUE ADDED FRUIT,11
1964,VEGETABLES - ALL OTHERS,21
1964,VEGETABLES - SHELF STABLE,44
1964,VEGETABLES SALAD,18
1964,WAREHOUSE SNACKS,2
1964,YOGURT,10
1965,AIR CARE,2
1965,ANALGESICS,5
1965,ANTACIDS,1
1965,APPLES,1
1965,BABY FOODS,88
1965,BABY HBC,3
1965,BACON,1
1965,BAG SNACKS,16
1965,BAKED BREAD/BUNS/ROLLS,36
1965,BAKED SWEET GOODS,48
1965,BAKING MIXES,14
1965,BAKING NEEDS,23
1965,BATTERIES,3
1965,BEANS - CANNED GLASS & MW,1
1965,BEEF,18
1965,BEERS/ALES,3
1965,BERRIES,2
1965,BREAD,5
1965,BREAKFAST SAUSAGE/SANDWICHES,1
1965,BREAKFAST SWEETS,23
1965,BROCCOLI/CAULIFLOWER,2
1965,CAKES,2
1965,CANDY - CHECKLANE,14
1965,CANDY - PACKAGED,19
1965,CANNED JUICES,4
1965,CANNED MILK,1
1965,CHEESE,22
1965,CHEESES,1
1965,CHICKEN,4
1965,CHICKEN/POULTRY,3
1965,CHRISTMAS  SEASONAL,5
1965,COCOA MIXES,2
1965,COLD AND FLU,4
1965,COLD CEREAL,3
1965,CONDIMENTS/SAUCES,3
1965,CONVENIENT BRKFST/WHLSM SNACKS,15
1965,COOKIES/CONES,7
1965,COOKWARE & BAKEWARE,1
1965,COUPON/MISC ITEMS,38
1965,CRACKERS/MISC BKD FD,6
1965,DELI MEATS,17
1965,DELI SUPPLIES,1
1965,DIAPERS & DISPOSABLES,3
1965,DINNER MXS:DRY,7
1965,DISHWASH DETERGENTS,1
1965,DISPOSIBLE FOILWARE,1
1965,DRY BN/VEG/POTATO/RICE,7
1965,DRY MIX DESSERTS,2
1965,DRY NOODLES/PASTA,8
1965,DRY SAUCES/GRAVY,6
1965,EGGS,6
1965,FACIAL TISS/DNR NAPKIN,7
1965,FD WRAPS/BAGS/TRSH BG,3
1965,FEMININE HYGIENE,1
1965,FLORAL-FLOWERING PLANTS,1
1965,FLOUR & MEALS,1
1965,FLUID MILK PRODUCTS,49
1965,FOOT CARE PRODUCTS,1
1965,FROZEN BREAD/DOUGH,3
1965,FROZEN MEAT,12
1965,FROZEN PIE/DESSERTS,5
1965,FROZEN PIZZA,16
1965,FRUIT - SHELF STABLE,11
1965,FRZN BREAKFAST FOODS,34
1965,FRZN MEAT/MEAT DINNERS,22
1965,FRZN NOVELTIES/WTR ICE,27
1965,FRZN POTATOES,1
1965,FRZN VEGETABLE/VEG DSH,8
1965,GREETING CARDS/WRAP/PARTY SPLY,30
1965,HAIR CARE PRODUCTS,4
1965,HARDWARE SUPPLIES,1
1965,HEAT/SERVE,3
1965,HISPANIC,1
1965,HOT DOGS,1
1965,HOUSEHOLD CLEANG NEEDS,8
1965,ICE CREAM/MILK/SHERBTS,12
1965,INFANT CARE PRODUCTS,2
1965,INFANT FORMULA,15
1965,ISOTONIC DRINKS,3
1965,LAUNDRY DETERGENTS,1
1965,LUNCHMEAT,2
1965,MAGAZINE,4
1965,MAKEUP AND TREATMENT,2
1965,MARGARINES,10
1965,MEAT - MISC,3
1965,MILK BY-PRODUCTS,1
1965,MISC. DAIRY,1
1965,MOLASSES/SYRUP/PANCAKE MIXS,6
1965,NO COMMODITY DESCRIPTION,1
1965,OLIVES,1
1965,ORAL HYGIENE PRODUCTS,5
1965,OVERNIGHT PHOTOFINISHING,4
1965,PAPER HOUSEWARES,7
1965,PARTY TRAYS,1
1965,PASTA SAUCE,1
1965,PICKLE/RELISH/PKLD VEG,1
1965,PIES,4
1965,PNT BTR/JELLY/JAMS,2
1965,PORK,4
1965,POTATOES,3
1965,REFRGRATD DOUGH PRODUCTS,8
1965,REFRGRATD JUICES/DRNKS,6
1965,ROLLS,6
1965,SALAD BAR,2
1965,SALAD MIX,2
1965,SALD DRSNG/SNDWCH SPRD,3
1965,SEAFOOD - SHELF STABLE,2
1965,SHORTENING/OIL,2
1965,SINUS AND ALLERGY,1
1965,SMOKED MEATS,1
1965,SOAP - LIQUID & BAR,2
1965,SOFT DRINKS,35
1965,SOUP,10
1965,SPICES & EXTRACTS,6
1965,SPRING/SUMMER SEASONAL,7
1965,STATIONERY & SCHOOL SUPPLIES,8
1965,SUGARS/SWEETNERS,3
1965,SYRUPS/TOPPINGS,2
